2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
2.0,16.0,4.0625,3.9,5.0,0.0,0.0,4.0,4.2,4.0,4.0,0.0,3.0,4.0,0.0,4.25,3.875
3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5
3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5
3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5
3.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
4.0,5.0,3.4,0.0,4.0,0.0,4.0,2.5,4.0,0.0,3.25,4.0,0.0,0.0,4.0,0.0,0.0
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
7.0,55.0,3.1545454545454548,3.217391304347826,3.4285714285714284,3.7142857142857144,3.3125,3.0294117647058822,3.409090909090909,0.0,2.95,3.5384615384615383,2.75,3.0833333333333335,2.3125,2.8,3.25
